ODATEDW,OSOURCE,TCODE,STATE,ZIP,MAILCODE,PVASTATE,DOB,NOEXCH,RECINHSE,RECP3,RECPGVG,RECSWEEP,MDMAUD,DOMAIN,CLUSTER,AGE,AGEFLAG,HOMEOWNR,CHILD03,CHILD07,CHILD12,CHILD18,NUMCHLD,INCOME,GENDER,WEALTH1,HIT,MBCRAFT,MBGARDEN,MBBOOKS,MBCOLECT,MAGFAML,MAGFEM,MAGMALE,PUBGARDN,PUBCULIN,PUBHLTH,PUBDOITY,PUBNEWFN,PUBPHOTO,PUBOPP,DATASRCE,MALEMILI,MALEVET,VIETVETS,WWIIVETS,LOCALGOV,STATEGOV,FEDGOV,SOLP3,SOLIH,MAJOR,WEALTH2,GEOCODE,COLLECT1,VETERANS,BIBLE,CATLG,HOMEE,PETS,CDPLAY,STEREO,PCOWNERS,PHOTO,CRAFTS,FISHER,GARDENIN,BOATS,WALKER,KIDSTUFF,CARDS,PLATES,LIFESRC,PEPSTRFL,POP901,POP902,POP903,POP90C1,POP90C2,POP90C3,POP90C4,POP90C5,ETH1,ETH2,ETH3,ETH4,ETH5,ETH6,ETH7,ETH8,ETH9,ETH10,ETH11,ETH12,ETH13,ETH14,ETH15,ETH16,AGE901,AGE902,AGE903,AGE904,AGE905,AGE906,AGE907,CHIL1,CHIL2,CHIL3,AGEC1,AGEC2,AGEC3,AGEC4,AGEC5,AGEC6,AGEC7,CHILC1,CHILC2,CHILC3,CHILC4,CHILC5,HHAGE1,HHAGE2,HHAGE3,HHN1,HHN2,HHN3,HHN4,HHN5,HHN6,MARR1,MARR2,MARR3,MARR4,HHP1,HHP2,DW1,DW2,DW3,DW4,DW5,DW6,DW7,DW8,DW9,HV1,HV2,HV3,HV4,HU1,HU2,HU3,HU4,HU5,HHD1,HHD2,HHD3,HHD4,HHD5,HHD6,HHD7,HHD8,HHD9,HHD10,HHD11,HHD12,ETHC1,ETHC2,ETHC3,ETHC4,ETHC5,ETHC6,HVP1,HVP2,HVP3,HVP4,HVP5,HVP6,HUR1,HUR2,RHP1,RHP2,RHP3,RHP4,HUPA1,HUPA2,HUPA3,HUPA4,HUPA5,HUPA6,HUPA7,RP1,RP2,RP3,RP4,MSA,ADI,DMA,IC1,IC2,IC3,IC4,IC5,IC6,IC7,IC8,IC9,IC10,IC11,IC12,IC13,IC14,IC15,IC16,IC17,IC18,IC19,IC20,IC21,IC22,IC23,HHAS1,HHAS2,HHAS3,HHAS4,MC1,MC2,MC3,TPE1,TPE2,TPE3,TPE4,TPE5,TPE6,TPE7,TPE8,TPE9,PEC1,PEC2,TPE10,TPE11,TPE12,TPE13,LFC1,LFC2,LFC3,LFC4,LFC5,LFC6,LFC7,LFC8,LFC9,LFC10,OCC1,OCC2,OCC3,OCC4,OCC5,OCC6,OCC7,OCC8,OCC9,OCC10,OCC11,OCC12,OCC13,EIC1,EIC2,EIC3,EIC4,EIC5,EIC6,EIC7,EIC8,EIC9,EIC10,EIC11,EIC12,EIC13,EIC14,EIC15,EIC16,OEDC1,OEDC2,OEDC3,OEDC4,OEDC5,OEDC6,OEDC7,EC1,EC2,EC3,EC4,EC5,EC6,EC7,EC8,SEC1,SEC2,SEC3,SEC4,SEC5,AFC1,AFC2,AFC3,AFC4,AFC5,AFC6,VC1,VC2,VC3,VC4,ANC1,ANC2,ANC3,ANC4,ANC5,ANC6,ANC7,ANC8,ANC9,ANC10,ANC11,ANC12,ANC13,ANC14,ANC15,POBC1,POBC2,LSC1,LSC2,LSC3,LSC4,VOC1,VOC2,VOC3,HC1,HC2,HC3,HC4,HC5,HC6,HC7,HC8,HC9,HC10,HC11,HC12,HC13,HC14,HC15,HC16,HC17,HC18,HC19,HC20,HC21,MHUC1,MHUC2,AC1,AC2,ADATE_2,ADATE_3,ADATE_4,ADATE_5,ADATE_6,ADATE_7,ADATE_8,ADATE_9,ADATE_10,ADATE_11,ADATE_12,ADATE_13,ADATE_14,ADATE_15,ADATE_16,ADATE_17,ADATE_18,ADATE_19,ADATE_20,ADATE_21,ADATE_22,ADATE_23,ADATE_24,RFA_2,RFA_3,RFA_4,RFA_5,RFA_6,RFA_7,RFA_8,RFA_9,RFA_10,RFA_11,RFA_12,RFA_13,RFA_14,RFA_15,RFA_16,RFA_17,RFA_18,RFA_19,RFA_20,RFA_21,RFA_22,RFA_23,RFA_24,CARDPROM,MAXADATE,NUMPROM,CARDPM12,NUMPRM12,RDATE_3,RDATE_4,RDATE_5,RDATE_6,RDATE_7,RDATE_8,RDATE_9,RDATE_10,RDATE_11,RDATE_12,RDATE_13,RDATE_14,RDATE_15,RDATE_16,RDATE_17,RDATE_18,RDATE_19,RDATE_20,RDATE_21,RDATE_22,RDATE_23,RDATE_24,RAMNT_3,RAMNT_4,RAMNT_5,RAMNT_6,RAMNT_7,RAMNT_8,RAMNT_9,RAMNT_10,RAMNT_11,RAMNT_12,RAMNT_13,RAMNT_14,RAMNT_15,RAMNT_16,RAMNT_17,RAMNT_18,RAMNT_19,RAMNT_20,RAMNT_21,RAMNT_22,RAMNT_23,RAMNT_24,RAMNTALL,NGIFTALL,CARDGIFT,MINRAMNT,MINRDATE,MAXRAMNT,MAXRDATE,LASTGIFT,LASTDATE,FISTDATE,NEXTDATE,TIMELAG,AVGGIFT,CONTROLN,TARGET_B,TARGET_D,HPHONE_D,RFA_2R,RFA_2F,RFA_2A,MDMAUD_R,MDMAUD_F,MDMAUD_A,CLUSTER2,GEOCODE2
9501,AIR,0,MD,21045, , ,0,0, , , , ,XXXX,T2,38,, , , , , , ,,,F,,0,,,,,,,,,,,,,,, ,42,32,53,5,1,0,35, , , ,, , , , , , , , , , , , , , , , , , , , , ,840,227,253,99,0,0,51,49,71,20,0,7,3,3,1,1,0,2,0,0,1,0,0,2,36,43,45,34,43,46,27,30,39,31,15,13,25,28,14,4,2,9,14,29,27,21,10,1,6,7,24,69,44,21,5,63,6,2,29,275,332,99,99,0,0,0,0,0,0,0,1631,1691,11,11,94,6,99,1,0,52,90,81,48,95,5,4,2,3,8,8,3,16,50,5,3,15,2,16,65,98,99,99,1,0,97,79,81,19,4,0,0,0,5,0,0,0,99,99,99,99,720,21,512,759,768,768,800,26289,4,3,3,10,29,30,18,0,4,0,3,3,11,29,29,20,0,4,4,0,75,0,41,59,20,60,32,4,2,2,0,0,0,3,19,47,27,35,16,69,84,87,80,84,80,78,60,99,99,0,39,29,2,8,15,0,2,4,0,1,0,0,2,0,0,0,6,3,0,0,10,8,4,5,3,11,12,15,24,8,7,26,2,52,6,0,160,0,0,9,5,3,36,46,2,24,2,19,5,0,0,0,20,36,5,42,35,8,6,0,5,1,4,0,0,0,0,0,4,0,0,1,0,0,7,26,84,8,2,6,99,82,19,12,17,0,0,6,76,83,17,0,0,85,0,2,9,4,0,91,9,91,99,99,10,3,13,3,9706,9606,9604,9604,9603,9602,9601,9511,9511,9510,9509,9507,9506,,9503,,,,,9409,9409,,,L1G,A1G,A1G,A1G,A1G,N1G,N1G,N1G,N1G,N1G,N1G,N1G,F1G, ,F1G, , , , ,P1G,P1G, , ,11,9702,25,6,13,,,,,,,,9512,,,,,,,,,,,9410,,,,,,,,,,,30,,,,,,,,,,,25,,,,55,2,0,25,9410,30,9512,30,9512,9410,9512,14,27.5,106849,0,0,1,L,1,G,X,X,X,11,A
8801,IMP,0,IL,60406, , ,2512,0, , , , ,XXXX,S3,21,72,E,H, , , , ,,1,M,,0,,,,,,,,,,,,,,,2,0,28,36,32,8,1,2, , , ,2, , , , , , , , , , , , , , , , , , , , , ,2086,493,802,99,0,0,49,51,61,29,0,1,25,0,0,0,0,0,0,0,21,1,0,2,28,35,40,31,41,45,29,45,36,19,18,30,17,12,8,9,5,17,20,31,19,13,21,9,19,32,28,40,25,13,7,44,14,7,36,165,256,40,39,9,59,50,43,1,0,1,632,629,4,4,44,56,91,9,5,38,61,40,23,79,21,15,3,12,23,22,6,14,35,12,8,20,1,0,0,1,17,84,0,20,26,46,42,13,6,29,30,0,3,12,41,0,4,23,80,96,1600,51,602,262,282,281,311,11060,25,21,23,19,11,1,0,0,0,19,17,24,25,14,1,0,0,0,28,9,31,11,52,48,5,63,14,15,11,4,0,0,7,1,0,4,24,31,12,70,69,80,56,75,52,64,44,71,99,7,7,5,1,8,18,0,4,14,1,13,13,11,4,2,0,2,23,10,5,10,17,5,4,3,0,8,2,4,5,8,1,2,1,84,4,0,120,12,22,34,19,4,7,2,4,25,3,18,8,0,0,0,15,28,0,36,9,32,15,0,0,0,2,0,0,5,4,0,3,0,0,0,0,0,12,72,75,20,2,2,77,27,6,5,50,0,0,0,4,13,87,0,0,90,0,9,0,0,0,99,0,99,99,95,7,2,8,2,9706,9606,9604,9604,9603,9602,9601,9511,,9510,9509,9507,9506,,9503,9502,9501,9411,9411,9410,9409,9407,9406,L3E,A3E,A3E,A3E,A3E,A3E,A3E,A2E, ,A2E,A2E,A2E,A1E, ,A1E,A2E,A2E,A2E,A2E,A2E,A2E,A2E,A2E,27,9702,67,6,13,,,,,,,,,9511,9509,,,,9504,,,9412,,,,,,,,,,,,,,10,10,,,,10,,,10,,,,,,103,11,7,3,8809,12,9312,10,9511,8809,8904,7,9.3636363636,90819,0,0,0,L,3,E,X,X,X,30,A
9001,BHG,0,CA,92625, , ,2807,0, , , , ,XXXX,S1,13,69,E,H, , , , ,,6,F,,0,,,,,,,,,,,,,,,2,0,34,20,54,2,3,1, , , ,9,01, , , , , , , , , , , , , , , , , , , , ,13801,3736,6388,99,0,0,48,52,97,0,0,3,3,0,1,1,0,0,0,0,2,0,0,1,40,44,46,42,47,49,14,40,37,23,8,21,21,17,13,13,7,18,15,30,19,18,26,9,24,29,44,27,13,4,1,54,13,6,27,148,216,78,58,8,20,13,8,0,0,0,5000,5471,10,10,63,37,94,6,30,18,59,50,15,72,28,4,1,2,20,27,13,11,63,23,0,0,0,99,99,99,99,99,95,4,51,59,56,12,4,15,5,0,20,10,6,0,92,94,95,96,5945,13,803,738,963,797,959,50907,9,7,8,11,15,13,10,6,20,4,4,5,6,16,17,11,9,28,23,1,60,5,55,45,9,85,6,0,0,0,0,0,2,7,1,10,18,25,7,63,67,78,58,76,56,55,44,73,95,3,24,29,2,25,9,1,0,4,1,3,0,1,1,1,0,5,12,2,1,5,13,21,7,3,3,9,7,12,1,4,3,0,16,72,4,1,160,1,3,9,23,7,36,21,4,17,1,10,11,0,0,0,16,32,1,23,18,45,5,1,9,1,10,0,1,6,3,1,1,0,1,1,1,0,9,48,91,3,2,5,97,67,23,5,27,0,9,14,38,63,37,8,1,86,1,12,0,0,1,99,0,99,99,99,8,3,7,6,9706,9606,9604,9604,9603,9602,9601,9511,9510,9510,9509,9507,9506,9504,9503,9502,9501,9411,9411,9410,9409,9407,9406,L2F,A2F,A2F,A3F,A4F,A4F,A4F,A4F,A4F,A4F,A4F,A3F,A4F,A4F,A2E,A1E,A1E,A3E,A3E,A3E,A3E,A2E,A2E,22,9702,61,6,13,,,,,,,,9511,,,,,9506,,9503,9502,,,9410,,,,,,,,,,,10,,,,,16,,17,15,,,11,,,,132,12,5,5,9001,17,9503,10,9511,9001,9110,21,11,156378,1,13,0,L,2,F,X,X,X,2,A
8601,AMB,2,FL,33319, , ,3605,0, , , , ,XXXX,U3,09,62,E,H, , , , ,,3,F,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,20,24,33,14,2,3, , , ,1, , , , , , , , , , , , , , , , , , , ,2,X,5558,1633,3295,99,0,0,41,59,91,8,0,0,3,0,0,0,0,0,0,0,0,1,1,1,73,74,74,64,67,69,5,52,29,19,4,8,5,3,6,24,50,23,17,30,16,14,79,39,78,47,46,7,2,1,0,54,8,27,11,107,164,2,1,0,95,95,94,3,3,0,557,668,5,4,78,22,80,20,63,5,50,42,3,64,36,2,0,2,13,42,4,2,16,73,2,5,1,5,5,6,10,84,2,4,2,34,37,10,4,2,93,0,0,0,21,0,49,77,85,87,2680,127,528,169,226,208,259,12755,41,30,13,10,4,1,0,0,0,27,31,20,13,7,1,0,0,0,75,3,50,10,30,70,15,79,14,3,3,0,0,0,3,1,1,11,21,25,4,77,25,31,20,30,19,87,58,99,99,0,4,10,5,22,27,0,1,12,1,10,2,4,1,1,0,7,6,5,5,2,28,11,8,3,1,9,0,9,5,6,3,0,6,79,5,1,120,11,19,44,16,4,4,2,1,6,0,4,4,0,0,0,12,27,1,9,7,72,7,1,1,0,2,0,3,1,4,0,9,0,15,0,0,1,26,5,81,3,0,16,69,13,2,11,15,0,0,11,86,99,1,59,12,0,0,98,0,0,0,99,0,99,99,99,7,0,2,4,9706,9606,9604,,9603,9602,9601,9511,,9510,9508,,,,9503,9502,9412,9411,9411,9410,9409,9407,9406,L2F,S2F,S2F, ,A1F,A1F,A1F,L1E, ,L1E,L1E, , , ,L1E,A1E,A1E,A1E,A1E,A1E,A1E,A1E,A1E,25,9702,63,5,12,,,,,,9602,,,,9509,,,,,,,,,,,,,,,,,,15,,,,15,,,,,,,,,,,,,128,16,11,3,8804,15,9509,15,9602,8608,8706,10,8,38885,0,0,1,L,2,F,X,X,X,45,A
9401,USB,0,WI,53562, , ,5101,0, , , , ,XXXX,S1,11,47,I,H, , ,M, ,,5,M,9,12,0,0,2,0,1,0,0,0,0,0,2,0,0,0,1,1,22,36,27,3,18,1, , , ,,12, , ,Y,Y, , , , , , , , ,Y, , , ,Y, ,3, ,2687,745,1039,88,0,12,48,52,97,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,33,39,41,33,42,44,27,40,39,20,11,24,29,17,10,7,3,15,18,34,20,13,13,3,11,20,38,42,25,8,2,61,11,3,25,180,258,65,50,3,34,31,23,0,0,0,972,1088,5,5,71,29,99,1,27,39,72,60,31,84,16,8,1,6,13,20,9,22,65,10,0,1,0,4,12,46,86,99,1,2,60,61,60,14,4,16,17,0,7,6,16,0,38,81,95,98,4720,113,669,419,492,464,525,19703,9,13,15,25,26,7,2,1,1,4,12,13,24,33,9,3,1,2,13,4,73,3,49,51,8,79,12,2,2,0,0,0,4,3,1,3,17,19,3,61,84,90,79,88,79,85,66,99,99,0,20,21,8,12,15,0,0,10,1,5,2,2,3,4,0,4,11,1,4,3,14,12,3,3,1,14,10,11,7,3,18,1,6,64,9,0,145,3,3,22,22,8,27,15,2,25,1,19,8,0,1,0,11,22,1,36,22,27,3,1,3,1,28,0,0,2,1,5,1,0,0,0,0,0,1,71,97,1,0,3,97,64,17,4,15,0,14,31,88,93,7,21,5,74,3,19,3,0,1,89,11,88,99,99,10,4,4,6,9706,9606,9604,9604,9603,9602,9601,9511,9510,9509,9508,9507,9506,9504,9503,9502,9412,9411,9411,9410,9409,9407,9406,L1G,A1G,A1G,A1G,A1G,A2G,A2G,A2G,A2G,A2G,A2G,A2G,A2G,A2G,N3G,N2E,N2E,N2E,N2E,N2E,N2E,F1E,F1E,16,9702,37,6,12,,,,,,,,,,,,,,9505,,,,,9411,,,,,,,,,,,,,,,,,30,,,,,30,,,,80,4,1,9,9405,30,9411,30,9505,9401,9405,4,20,79369,0,0,1,L,1,G,X,X,X,18,B
9201,L01,0,FL,34222, , ,0,0, , , , ,XXXX,C2,28,, ,U, , , , ,,4,M,3,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,35,19,47,6,5,2, , , ,, , , , , , , , , , , , , , , , , , , , , ,1000,376,511,99,0,0,45,55,98,0,0,0,3,0,0,0,0,0,0,0,2,0,0,1,67,69,69,60,65,66,9,56,23,21,3,7,4,5,16,34,31,21,28,23,13,15,71,20,69,25,64,11,6,2,0,77,5,14,5,140,195,13,9,3,8,5,0,0,0,0,547,603,4,4,87,13,78,22,92,10,74,68,7,85,15,3,0,3,7,22,2,6,24,68,0,0,0,2,4,4,13,63,0,1,17,44,47,12,3,7,0,80,4,7,0,2,24,71,92,94,7510,131,539,244,256,273,286,13208,15,37,24,17,7,0,0,1,0,9,38,26,18,9,0,0,0,0,71,3,62,7,44,56,22,80,11,0,0,0,0,2,6,0,0,16,17,18,0,58,29,31,27,31,25,94,60,96,99,1,4,18,7,2,14,0,4,27,2,12,2,7,0,2,0,8,9,0,0,4,28,10,12,12,0,6,4,2,2,4,2,0,4,84,5,0,120,10,25,43,11,3,3,5,0,7,0,7,1,0,0,0,18,40,1,11,15,68,3,4,10,1,10,0,1,5,8,0,2,0,1,1,1,0,6,11,93,5,0,2,97,24,2,6,10,0,16,53,71,90,10,3,3,7,2,88,2,0,0,94,6,94,99,99,6,2,8,8,9706,9606,9604,,9603,9602,9601,9511,9510,9510,9509,9507,,,9503,9502,9412,9411,9411,9410,9409,,9406,L1F,A1F,A1F, ,A1F,A1F,A1F,A1F,A1F,A1F,A1F,A1F, , ,L2E,A1D,A1D,A1D,A1D,A1D,A1D, ,A1D,17,9702,45,5,10,,,,,,,,,,,,,,9505,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,46,5,1,3,9201,15,9505,15,9505,9201,9211,10,9.2,98002,0,0,1,L,1,F,X,X,X,26,B
9501,NSH,0,TX,75082, , ,4401,0, , , , ,XXXX,S1,11,54,E,H, , , , ,,7,F,9,0,,,,,,,,,,,,,,,3,0,23,65,9,5,1,2, , , ,, , , , , , , , , , , , , , , , , , , ,1,X,376,89,134,99,0,0,52,48,80,4,2,0,18,0,0,0,0,0,0,0,17,1,0,1,25,32,34,26,36,40,35,48,39,13,17,41,16,14,7,3,2,15,21,45,12,7,9,5,7,28,22,50,33,16,6,48,21,4,26,200,280,10,10,0,0,0,0,0,0,0,5333,4395,3,3,66,34,86,14,0,46,66,44,31,83,17,16,5,10,25,16,6,24,52,5,2,2,0,80,80,80,80,80,80,8,10,40,43,15,6,0,0,83,4,0,0,29,9,11,55,82,1920,109,623,309,290,380,425,12079,17,12,34,4,22,5,5,0,0,26,14,17,8,15,9,11,0,0,12,5,21,30,80,20,8,71,17,0,0,0,0,0,12,0,0,50,22,26,3,81,75,91,60,91,56,24,19,0,0,67,13,13,10,5,22,0,0,17,0,13,5,0,2,0,3,13,20,3,6,0,16,3,15,3,0,6,4,6,3,2,3,3,1,89,3,0,134,2,21,15,35,13,6,8,0,31,4,22,5,0,0,0,7,15,0,33,0,0,67,2,8,0,9,0,0,11,0,0,0,0,0,4,5,0,5,59,81,15,0,4,87,46,15,4,12,0,12,26,79,79,21,0,0,72,0,28,0,0,0,97,3,97,99,80,0,5,0,2,9706,9606,9604,,9603,,9512,9509,,,9508,,,,9503,,9412,,,,9408,,,L3E,S3E,S3E, ,A3E, ,A3E,N3E, , ,N2E, , , ,F1D, ,N1D, , , ,P1D, , ,9,9702,21,5,13,,,,,,,,,,9510,,,,,,9507,,,,9409,,,,,,,,,,,,10,,,,,,10,,,,5,,,35,4,4,5,9409,10,9505,10,9510,9409,9505,8,8.75,116325,0,0,1,L,3,E,X,X,X,25,A
9601,NPT,1,SD,57783-, , ,3201,0, , , , ,XXXX,R2,46,66,E,U, , , , ,,4,M,,0,,,,,,,,,,,,,,,2,0,27,30,37,7,7,5, , , ,, , , , , , , , , , , , , , , , , , , , , ,11312,2826,4379,0,61,39,48,52,97,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,31,39,44,35,44,50,27,38,42,20,19,21,19,11,9,11,10,14,16,35,20,15,27,14,26,29,33,38,23,10,3,56,9,8,27,163,245,55,53,4,27,23,19,5,1,4,608,653,3,2,59,41,92,8,51,35,65,54,27,77,23,8,1,7,16,22,6,22,56,19,0,0,0,1,2,9,26,71,0,12,38,53,50,13,4,12,15,16,10,7,20,3,3,8,33,66,0,469,764,241,314,287,354,11491,33,19,19,15,12,2,1,0,1,18,20,21,19,17,3,1,0,1,30,6,44,15,57,43,16,77,10,1,1,0,0,0,8,4,3,9,10,16,2,33,65,71,59,68,55,74,62,74,99,7,15,9,2,12,13,1,1,17,4,13,4,5,4,5,9,7,10,3,1,3,23,3,2,5,2,9,11,4,3,7,7,4,8,67,7,1,131,8,8,27,26,8,17,6,2,33,3,18,14,0,0,0,14,27,1,30,20,37,10,1,4,1,22,0,0,3,1,3,0,0,0,0,1,0,2,61,95,2,0,3,95,61,25,4,18,2,13,27,60,71,29,1,1,61,7,22,0,0,9,76,23,80,99,95,9,3,5,4,9706,9606,9604,,9603,9602,9512,,,9509,9508,,,,,,,,,,,,,L1F,F1F,F1F, ,F1F,F1F,F1F, , ,P1F,P1F, , , , , , , , , , , , ,5,9702,12,3,8,,,,,,,,,9510,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,15,1,0,15,9510,15,9510,15,9510,9510,,,15,86352,0,0,0,L,1,F,X,X,X,52,D
8801,DNA,2,CA,92805, , ,0,0, , , , ,XXXX,U2,07,, , , , , , ,,,F,,0,,,,,,,,,,,,,,, ,0,22,40,35,8,0,2, , , ,5, , , , , , , , , , , , , , , , , , , , , ,981,153,249,99,0,0,52,48,49,8,0,2,60,0,0,0,0,1,1,0,53,0,0,6,25,32,36,29,38,42,32,40,33,27,21,37,16,10,5,6,6,15,16,31,16,22,27,16,26,31,24,45,36,24,16,43,16,6,35,178,300,51,46,7,49,42,31,20,0,20,1654,1765,5,5,26,74,93,7,0,38,61,39,24,63,37,14,3,11,22,25,8,9,32,8,1,6,0,20,67,92,98,99,7,21,15,36,38,14,8,25,24,0,27,16,31,0,60,72,87,90,5945,13,803,159,203,266,313,8018,47,17,9,10,14,0,0,0,3,39,21,9,0,25,0,0,0,6,27,17,24,46,56,44,22,55,20,12,12,0,0,2,5,6,0,24,21,34,26,35,71,84,56,81,54,56,27,53,0,22,6,8,2,5,11,2,0,10,16,17,8,7,7,13,0,4,18,2,2,8,6,7,13,7,3,2,5,7,3,8,0,2,12,74,4,0,113,22,36,17,10,3,12,0,7,22,3,20,5,0,0,0,12,22,0,40,13,35,0,1,0,1,1,0,0,3,4,0,2,0,0,0,0,0,32,44,47,49,4,0,79,30,3,4,17,0,0,0,0,19,81,0,0,76,11,12,0,0,0,99,0,99,99,88,12,0,6,5,9706,9606,9604,,9603,9602,9601,9511,9510,9509,9508,9507,9506,,9503,9502,9412,9411,9411,9410,9409,,9406,L1F,A1F,A1F, ,A1F,A2F,A2F,A2F,A2F,A2F,A2F,A2F,A1F, ,A1F,A1E,A1E,A1E,A1E,A1E,A1E, ,A1E,22,9702,55,4,10,,,,,,,,,,,,,,9504,,,9412,,,,,,,,,,,,,,,,,,,15,,,15,,,,,,67,7,3,5,8909,15,9412,15,9504,8809,8906,9,9.5714285714,146222,0,0,0,L,1,F,X,X,X,46,A
9401,L16,2,GA,30738, , ,6501,0, , , , ,XXXX,R2,43,33,E,U, ,M,F, ,,5,F,2,6,0,0,4,0,0,0,0,0,0,2,0,0,0,0,1,1,28,36,23,7,0,5, , , ,, ,Y,Y,Y,Y, ,Y,Y, ,Y, , ,Y, , , , , , ,3, ,784,232,276,0,0,99,50,50,98,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,33,41,44,35,45,48,27,32,41,26,13,21,23,12,13,11,6,12,15,35,23,15,25,9,24,15,32,53,30,11,3,68,8,5,19,211,283,69,68,3,4,0,0,0,0,0,460,515,2,1,81,19,88,12,14,42,84,73,36,93,7,7,1,6,9,12,1,21,59,18,1,1,0,0,1,7,17,45,0,1,42,51,53,15,5,3,0,25,12,3,0,3,0,0,6,24,1560,199,575,250,258,271,282,9009,19,31,31,13,3,3,0,0,0,18,30,31,15,4,3,0,0,0,21,5,26,9,41,59,11,75,21,0,0,0,0,0,0,4,34,13,34,41,12,83,65,78,51,75,47,54,57,53,0,4,2,11,0,11,13,2,2,5,8,24,11,10,3,10,0,9,35,6,4,0,18,3,1,3,0,7,0,1,3,7,0,5,12,74,0,2,120,12,19,37,22,1,8,0,0,25,0,22,2,1,1,0,15,28,0,36,23,23,13,0,6,3,10,0,0,11,0,0,0,0,0,0,0,0,0,60,98,0,0,2,99,78,24,5,14,10,31,45,83,86,14,0,0,10,24,22,4,0,41,60,35,0,93,88,5,2,5,6,9706,,,,9603,9602,9601,9511,9510,9511,9509,,9506,,9503,9502,9501,9411,9411,9410,9409,,9406,L1F, , , ,L1E,A1E,A1E,A1E,A1E,A1E,A1E, ,A1E, ,A1E,N2E,N2E,N1E,N1E,N1E,N1E, ,F1E,10,9702,32,2,9,,,,,,9603,,,,,,,,,,,,,9410,,,,,,,,,15,,,,,,,,,,,,,10,,,,35,3,2,10,9410,15,9603,15,9603,9311,9410,11,11.666666667,29552,0,0,1,L,1,F,X,X,X,60,B
9101,L01,0,CA,90703, , ,0,0, , , , ,XXXX,U1,03,, ,H, , , , ,,4,F,6,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3,0,27,37,21,7,4,2, , , ,, , , , , , , , , , , , , , , , , , , , , ,1598,424,568,99,0,0,48,52,67,5,0,20,18,2,2,3,8,2,1,0,10,0,1,7,32,41,44,34,42,46,25,32,44,23,15,22,21,19,12,8,3,16,10,37,22,15,18,5,14,18,32,49,29,13,5,55,12,4,28,198,280,54,50,0,46,46,25,0,0,0,2681,2602,7,7,58,42,95,5,0,38,75,58,29,86,14,10,2,8,14,18,7,14,43,10,1,4,0,83,92,97,98,98,18,4,39,51,50,15,5,21,25,0,7,11,25,0,95,98,98,99,4480,13,803,434,470,515,546,21174,5,4,25,28,23,8,2,3,3,3,4,17,31,30,8,0,4,3,16,5,47,5,47,53,15,82,13,1,1,0,0,0,4,1,0,20,23,29,10,62,79,84,74,82,69,92,52,99,99,0,11,17,3,18,20,0,2,10,0,7,3,6,2,0,1,3,16,5,3,8,22,10,3,1,1,10,7,7,3,7,4,2,4,76,5,2,140,3,9,20,23,12,21,11,4,29,2,15,16,0,0,0,15,27,3,37,18,21,15,2,1,1,4,0,0,2,2,1,1,0,0,0,0,0,28,42,62,9,14,14,97,72,23,5,21,0,0,0,53,97,3,11,2,97,0,3,0,0,0,99,0,99,99,99,9,2,8,5,9706,9606,9604,9604,9603,9602,9601,9511,9511,9510,9509,9507,9506,,9503,9502,9412,9411,9411,9410,9409,9407,9406,L2F,A2F,A2F,A2F,A1F,A2F,A2F,A2F,A2F,A2F,A2F,A2F,A1F, ,A1F,A2E,A2E,A2E,A2E,A2E,A2E,A2E,A2E,22,9702,57,6,13,,,,,,,,9512,,,,,,9505,,,9412,,,,,,,,,,,,,20,,,,,,17,,,15,,,,,,101,9,4,5,9101,20,9512,20,9512,9101,9202,13,11.222222222,146258,0,0,0,L,2,F,X,X,X,9,A
